60,"Če bi se strinjali, bi se vrnili na nadaljevanje 46. seje Zbora združenega dela Skupščine Republike Slovenije, ki smo jo imeli v sredo, 29. julija 1992 in ker imamo odprte še tri točke dnevnega reda, to je problematika odkupa kmetijskih pridelkov, predlog akcijskega programa kratkoročnih in dolgoročnih ukrepov za razvoj obrti in predlog programa in terminskega uresničevanja mreže cestne infrastrukture."
8,Od tega nam je ostala še točka usklajevanje.
9,V okviru tega usklajevanja so neusklajene še naslednje zadeve.
8,Prejeli smo dve poročili usklajevalne skupine oziroma komisije.
27,"Prejeli ste jih z obvestilom 24.7.1992 in predlagam, da najprej uskladimo dva zakona, in sicer: USKLAJEVANJE PREDLOGA ZAKONA O SPREMEMBAH IN DOPOLNITVAH ZAKONA O BANKAH IN HRANILNICAH."
26,"Poročilo skupne komisije za pripravo sporazumnega predloga k tema zakonoma ste prejeli s pošiljko in bi prosil poročevalca, da poroča zboru, kaj predlagate Zboru združenega dela."
3,Poročevalec Bogo Rogina.
47,"Skupina za usklajevanje je obravnavala posamezne točke in predlaga Zboru združenega dela, da sprejme osnovni tekst oziroma bilo je predlagano vsem trem zborom naslednje: da Zbor občin sprejme osnovni tekst tako, kot je bil predložen, da pa Zbor združenega dela in Družbenopolitični zbor umakneta amandma Zakonodajno-pravne komisije."
19,"To pa zato, ker smo v osnovnem besedilu predlagali, da se dovolijo te hranilnice in tudi pri obrtnih zadrugah."
33,"Šlo je za 22 hranilno-kreditnih služb in da ne širimo tega na vse ostale zadruge, ker amandma Zakonodajno-pravne komisije je pa črtal termin kmetijske in obrtne in je torej dovoljeval vsem mogočim zadrugam."
22,"Da se izognemo nekako divjemu nastajanju teh ""HKS-ov"", smo potem uskladili in soglasno sprejeli predlog, da sprejmemo vsi skupaj samo osnovno besedilo."
1,Hvala.
1,Hvala.
2,Slišali ste.
5,Želi kdo o tem razpravljati?
2,Ni potrebno.
56,"Predlagam, da se pač držimo tega, kar predlaga skupna komisija Zbora združenega dela, in sicer najprej, da umaknemo že sprejeti amandma k 1. členu, ki se glasi: V drugem odstavku 1. člena se črtajo besede kmetijski ali obrtni ter da umaknemo amandma k 2. členu, kjer se besedilo ""v 8 dneh"" nadomesti z besedilom ""naslednji dan""."
5,Glasujemo lahko o obeh skupaj?
1,Smo.
5,"Ugotovimo, koliko nas je prisotnih."
5,Lahko glasujemo o obeh skupaj.
18,"Kdo je za amandmaje, ki jih predlagajo k 1. in 2. členu, za umik, tako kot je predlagano."
3,Kdo je za?
3,Je kdo proti?
4,Se je kdo vzdržal?
8,"Ugotavljam, da je zbor sprejel umik obeh amandmajev."
17,Moramo še glasovati o predlogu zakona o spremembah in dopolnitvah zakona o bankah in hranilnicah v celoti.
3,Kdo je za?
3,Je kdo proti?
4,Se je kdo vzdržal?
8,"Ugotavljam, da smo z večino glasov zakon sprejeli."
67,"Tu je sedaj še predlog skupne komisije, da sprejmemo še sklep, ki se glasi: ""Zbor nalaga Vladi Republike Slovenije, da v roku 6 mesecev pripravi in Skupščini Republike Slovenije predloži zakon o hranilnicah, s katerimi se v sklopu bančnega in denarnega sistema celovito uredi ustanavljanje in poslovanje hranilnic ter s tem odpravi njihov različni položaj po zakonu o bankah in hranilnicah in zakonu o hranilno-kreditnih službah."" Prosim."
4,Prosim še gospod Rogina.
