27,"Zboru predlagam, da v skladu s 305. členom poslovnika Skupščine Republike Slovenije opravimo ponovno obravnavo PREDLOGA ZAKONA O DELNEM POVRAČILU ŠKODE, POVZROČENE Z VOJAŠKO AGRESIJO V SLOVENIJI."
6,Prosim poročevalca delovne skupine Janeza Kopača.
1,Spoštovani!
43,"Verjetno se mnogi spominjate vseh tistih proceduralnih slalomov, ki smo jih skupaj naredili 1. avgusta zato, da smo sprejeli identičen tekst kot ga je sprejel Zbor združenega dela, da bi bil zakon o delnem povračilu škode, povzročene z vojaško agresijo v Sloveniji sprejet."
17,"No, potem se je zgodilo, da Zbor občin ni bil sklepčen in zakon pač ni bil sprejet."
8,Zdaj je ta zakon sprejel tudi Zbor občin.
65,"Sprejel ga je z novimi amandmaji Izvršnega sveta, novimi amandmaji Zakonodajno-pravne komisije in pa z amandmaji Odbora za proračun in javne finance, s katerimi ste že bili seznanjeni 1. avgusta in za katere smo se potem takrat s tistim proceduralnim slalolom odločili, da jih potegnemo nazaj in da predlagamo Izvršnemu svetu, da prinese na današnjo sejo predlog zakona o spremembi zakona o delnem povračilu škode."
16,"Ker pa zakon potem ni bil sprejet na Zboru občin, Izvršni svet tega ni mogel narediti."
44,"Zato je Zbor občin danes sprejel amandmaje, tudi te od Odbora za proračun in javne finance, in potem se je sestala delovna skupina za usklajevanje in zdaj vam bom prebral, kaj predlagamo Družbenopolitičnemu zboru, katere amandmaje naj sprejme, zato da bodo potem teksti identični."
25,"Prav to zadevo, kot naj bi jo mi danes sprejeli, mora potem sprejeti tudi Zbor združenega dela, Zbor občin pa je to še vse sprejel."
34,"Če dovolite, usklajevalna skupina oziroma skupna komisija za pripravo sporazumnega predloga k predlogu zakona o spremembah in dopolnitvah zakona o delnem povračilu vojne škode predlaga, da Družbenopolitični zbor sprejme amandma k 1. členu zakona."
16,"Ta amandma je predlagala Zakonodajno-pravna komisija in ta amandma pravi, da se tretji odstavek zakona črta."
15,Tretji odstavek zakona je nekoliko dvoumen in ta amandma je bolj ali manj redakcijske narave.
28,"Potem predlagamo, da zbor sprejme k 2. členu amandma Odbora za proračun in javne finance, ki se glasi: za besedama ""od pokojnin"" se dodajo besede ""ter katastrskega dohodka""."
4,Gre za redakcijski amandma.
45,"K 17. členu naj bi zbor sprejel amandma Odbora za proračun in javne finance, ki se glasi, ima daljši tekst, govori pa o tem, da se v zvezi z zamudo pri vplačilu teh prispevkov uporabljajo iste določbe kot velja to pri zakonu o prometnem davku."
28,"K 18. členu naj bi zbor sprejel amandma Zakonodajno-pravne komisije, ki se glasi: V začetku besedila se namesto besed ""višina škode"" vstavi besedilo ""neposredna škoda in njena višina""."
5,Gre tudi za redakcijski amandma.
31,"Pri 22. členu je Izvršni svet danes sam predlagal svoj amandma, ki se glasi: v drugi alinei 22. člena se za besedama ""osnovnih sredstvih"" doda besedilo ""in gospodarskih objektih na kmetijah""."
34,"Tudi osnovni tekst zakona je sicer to vključeval, ampak na posebno vztrajanje dveh poslancev Kmečke zveze je potem Izvršni svet predlagal, da se to še posebej napiše, čeprav je to že vključeno v besedilo."
53,"Pri 24. členu naj bi zbor sprejel amandma Odbora za proračun in javne finance, ki se glasi: doda se novo poglavje ""KAZENSKE DOLOČBE""; in potem se tukaj predvideva denarna kazen za ""tista trgovska podjetja in za tiste osebne odgovorne v teh trgovskih podjetjih, ki tega prispevka ne obračunajo in ne nakažejo v proračun""."
40,"Potem delovna skupina predlaga tudi, da Družbenopolitični zbor umakne amandma k tretjemu odstavku 9. člena, ki smo ga zadnjič sprejeli, in to je tisti amandma, ki govori, da se od katastrskega dohodka ne glede na to, kakšen je, plača prispevek."
22,"Zakon v osnovnem tekstu pa govori, da se od katastrskega dohodka, ki je nižji od 3.600 dinarjev, ne obračunava ta posebni prispevek."
27,"Gre pa povsem za ekonomijo, kajti obračunavanje in nakazovanje prispevka od katastrskega dohodka, ki je nižji od 3.600 dinarjev na leto stane več kot stane ta prispevek."
3,To je vse.
26,"Predlagal bi, da te amandmaje, s katerimi se strinjajo brez rezerve vsi: Zakonodajno-pravna komisija, Izvršni svet, delovna skupina soglasno, sprejmete, da bomo končno dobili ta zakon."
2,Hvala lepa.
2,Hvala lepa.
2,Odpiram razpravo.
8,"Če ni razprave, dajem na glasovanje posamezne predloge."
29,"Delovna skupina predlaga Družbenopolitičnemu zboru, Zboru združenega dela, predvsem našemu zboru, da sprejme naslednje amandmaje: k 1. členu amandma Zakonodajno-pravne komisije, ki glasi: črta se tretji odstavek tega člena."
3,Želi kdo razpravljati?
3,"Če ne, glasujemo."
5,Kdo je za ta amandma?
3,Kdo je proti?
3,Kdo se vzdrži?
4,Amandma je soglasno izglasovan.
7,"Dalje, predlasga se amandma k 2. členu."
22,"To je amandma Odbora za proračun in javne finance, ki se glasi: za besedama ""od pokojnin"" se dodajo besede ""ter katastrskega dohodka""."
3,Želi kdo razpravo?
3,"Če ne, glasujemo."
3,Kdo je za?
3,Kdo je proti?
3,Kdo se vzdrži?
10,"Ugotavljam, da je amandma s šestinštiridesetimi glasovi za soglasno sprejet."
7,Prehajamo na naslednji amandma k 17. členu.
65,"To je amandma Odbora za proračun in javne finance, ki se glasi: za 17. členom se doda nov 17.a člen, ki se glasi: ""Glede postopka in načina za plačevanje posebnega prispevka k ceni določenih proizvodov ter zamudnih obresti za nepravočasno plačilo, se smiselno uporabljajo določbe zakona o začasnih ukrepih o davku od prometa proizvodov in storitev"" (Uradni list SFRJ, št. 4/91)."" Želi kdo razpravo?"
5,"Če ne, preidemo na glasovanje."
7,"Kdor je za, naj dvigne zeleni karton!"
3,Je kdo proti?
