1991-05-21-ZbZdruDel-s022-01,12840,3.566666666666667
1991-05-22-DruzPolZb-s017-04,1500,0.4166666666666667
1991-05-22-DruzPolZb-s018-04,1200,0.3333333333333333
1991-05-22-DruzPolZb-s019-04,22200,6.166666666666667
1991-05-22-VsiZbor-z014-01,1440,0.4
1991-05-22-ZbObc-s019-03,22020,6.116666666666666
1991-05-22-ZbZdruDel-s022-02,17880,4.966666666666667
1991-05-30-DruzPolZb-s019-05,16860,4.683333333333334
1991-05-30-VsiZbor-s019-01,3000,0.8333333333333334
1991-05-30-ZbObc-s019-04,18600,5.166666666666667
1991-05-30-ZbZdruDel-s021-03,13380,3.716666666666667
1991-06-03-DruzPolZb-s019-06,18180,5.05
1991-06-03-ZbObc-s019-05,16500,4.583333333333333
1991-06-03-ZbZdruDel-s021-04,12900,3.5833333333333335
1991-06-05-DruzPolZb-s019-07,28020,7.783333333333333
1991-06-05-ZbObc-s019-06,17700,4.916666666666667
1991-06-05-ZbZdruDel-s021-05,20100,5.583333333333333
1991-06-12-DruzPolZb-s020-01,13440,3.7333333333333334
1991-06-12-VsiZbor-z015-01,5100,1.4166666666666667
1991-06-12-ZbObc-s020-01,14100,3.9166666666666665
1991-06-12-ZbZdruDel-s023-01,27600,7.666666666666667
1991-06-19-DruzPolZb-s021-01,21780,6.05
1991-06-19-VsiZbor-d008-01,3300,0.9166666666666666
1991-06-19-VsiZbor-s020-01,120,0.03333333333333333
1991-06-19-ZbObc-s021-01,24900,6.916666666666667
1991-06-19-ZbZdruDel-s024-01,16500,4.583333333333333
1991-06-20-DruzPolZb-s021-02,6000,1.6666666666666667
1991-06-20-ZbObc-s021-02,7980,2.216666666666667
1991-06-24-VsiZbor-d008-02,600,0.16666666666666666
1991-06-24-VsiZbor-s021-01,6180,1.7166666666666666
1991-06-25-DruzPolZb-s021-03,2760,0.7666666666666667
1991-06-25-VsiZbor-s021-02,10440,2.9
1991-07-10-VsiZbor-s023-01,12600,3.5
1991-07-17-DruzPolZb-s022-01,18120,5.033333333333333
1991-07-17-VsiZbor-s020-02,4200,1.1666666666666667
1991-07-17-VsiZbor-z016-01,1320,0.36666666666666664
1991-07-17-ZbObc-s022-01,17400,4.833333333333333
1991-07-17-ZbZdruDel-s025-01,24600,6.833333333333333
1991-07-18-DruzPolZb-s020-02,240,0.06666666666666667
1991-07-18-DruzPolZb-s021-04,0,0.0
1991-07-18-DruzPolZb-s022-02,12780,3.55
1991-07-18-ZbObc-s022-02,10500,2.9166666666666665
1991-07-18-ZbZdruDel-s025-02,12180,3.3833333333333333
1991-07-29-VsiZbor-s022-01,9780,2.716666666666667
1991-07-30-VsiZbor-s022-02,5700,1.5833333333333333
1991-07-30-ZbZdruDel-s026-01,15360,4.266666666666667
1991-07-31-DruzPolZb-s023-01,25680,7.133333333333334
1991-07-31-VsiZbor-s024-01,7800,2.1666666666666665
1991-07-31-ZbObc-s023-01,23100,6.416666666666667
1991-07-31-ZbZdruDel-s026-02,1440,0.4
1991-07-31-ZbZdruDel-s027-01,20160,5.6
1991-08-01-DruzPolZb-s023-02,14700,4.083333333333333
1991-08-01-ZbObc-s023-02,11100,3.0833333333333335
1991-08-28-DruzPolZb-s023-03,0,0.0
1991-08-28-DruzPolZb-s024-01,23280,6.466666666666667
1991-08-28-VsiZbor-s025-01,13500,3.75
1991-08-28-VsiZbor-z017-01,1800,0.5
1991-08-28-ZbObc-s023-03,2700,0.75
1991-08-28-ZbObc-s024-01,7200,2.0
1991-08-28-ZbZdruDel-s028-01,12000,3.3333333333333335
1991-08-29-ZbObc-s024-02,21000,5.833333333333333
1991-08-29-ZbZdruDel-s028-02,17220,4.783333333333333
1991-09-10-DruzPolZb-s020-03,3480,0.9666666666666667
1991-09-10-DruzPolZb-s023-04,1860,0.5166666666666667
1991-09-10-DruzPolZb-s024-02,9600,2.6666666666666665
1991-09-11-DruzPolZb-s020-04,10500,2.9166666666666665
1991-09-11-DruzPolZb-s025-01,0,0.0
1991-09-11-VsiZbor-z018-01,1320,0.36666666666666664
1991-09-11-ZbObc-s025-01,24900,6.916666666666667
1991-09-11-ZbZdruDel-s029-01,15900,4.416666666666667
1991-09-12-DruzPolZb-s025-02,27600,7.666666666666667
1991-09-12-ZbObc-s025-02,32100,8.916666666666666
1991-09-12-ZbZdruDel-s029-02,28800,8.0
1991-09-18-DruzPolZb-s025-03,10980,3.05
1991-09-18-ZbZdruDel-s029-03,9720,2.7
1991-09-19-DruzPolZb-s025-04,12900,3.5833333333333335
1991-09-25-DruzPolZb-s025-05,24000,6.666666666666667
1991-09-26-DruzPolZb-s025-06,18720,5.2
1991-09-26-ZbZdruDel-s030-01,16200,4.5
1991-10-02-DruzPolZb-s025-07,420,0.11666666666666667
1991-10-02-VsiZbor-s026-01,26340,7.316666666666666
1991-10-02-ZbObc-s025-03,2400,0.6666666666666666
1991-10-03-DruzPolZb-s025-08,21780,6.05
1991-10-03-ZbObc-s025-04,9300,2.5833333333333335
1991-10-03-ZbZdruDel-s030-02,11700,3.25
1991-10-07-DruzPolZb-s026-01,16800,4.666666666666667
1991-10-07-VsiZbor-z019-01,900,0.25
1991-10-07-ZbObc-s026-01,12180,3.3833333333333333
1991-10-07-ZbZdruDel-s031-01,4200,1.1666666666666667
1991-10-08-DruzPolZb-s026-02,600,0.16666666666666666
1991-10-08-ZbObc-s026-02,840,0.23333333333333334
1991-10-08-ZbZdruDel-s031-02,120,0.03333333333333333
1991-10-09-DruzPolZb-s025-09,9900,2.75
1991-10-09-ZbZdruDel-s030-03,15900,4.416666666666667
1991-10-10-DruzPolZb-s025-10,5640,1.5666666666666667
1991-10-23-DruzPolZb-s027-01,21240,5.9
1991-10-23-ZbObc-s027-01,27600,7.666666666666667
1991-10-23-ZbZdruDel-s032-01,21600,6.0
1991-10-24-DruzPolZb-s025-11,1200,0.3333333333333333
1991-10-24-DruzPolZb-s027-02,9000,2.5
1991-10-24-ZbObc-s027-02,30300,8.416666666666666
1991-10-24-ZbZdruDel-s032-02,22800,6.333333333333333
1991-10-30-DruzPolZb-s027-03,18360,5.1
1991-10-30-ZbZdruDel-s032-03,8700,2.4166666666666665
1991-11-06-DruzPolZb-s027-04,23460,6.516666666666667
1991-11-13-ZbZdruDel-s033-01,15120,4.2
1991-11-20-DruzPolZb-s028-01,12180,3.3833333333333333
1991-11-20-VsiZbor-d009-01,780,0.21666666666666667
1991-11-20-VsiZbor-s027-01,16800,4.666666666666667
1991-11-20-ZbObc-s028-01,13200,3.6666666666666665
1991-11-20-ZbZdruDel-s032-04,8100,2.25
1991-11-20-ZbZdruDel-s034-01,6300,1.75
1991-11-21-DruzPolZb-s025-12,5880,1.6333333333333333
1991-11-21-DruzPolZb-s027-05,2700,0.75
1991-11-21-DruzPolZb-s028-02,13260,3.683333333333333
1991-11-21-ZbObc-s027-03,9600,2.6666666666666665
1991-11-21-ZbObc-s028-02,14100,3.9166666666666665
1991-11-21-ZbZdruDel-s034-02,13500,3.75
1991-12-10-DruzPolZb-s025-13,2400,0.6666666666666666
1991-12-10-DruzPolZb-s028-03,11400,3.1666666666666665
1991-12-10-DruzPolZb-s029-01,2400,0.6666666666666666
1991-12-10-ZbObc-s028-03,11700,3.25
1991-12-11-DruzPolZb-s027-06,180,0.05
1991-12-11-DruzPolZb-s029-02,21120,5.866666666666666
1991-12-11-VsiZbor-z020-01,1680,0.4666666666666667
1991-12-11-ZbObc-s027-04,300,0.08333333333333333
1991-12-11-ZbObc-s029-01,21600,6.0
1991-12-11-ZbZdruDel-s035-01,21900,6.083333333333333
1991-12-17-DruzPolZb-s030-01,25140,6.983333333333333
1991-12-17-ZbObc-s030-01,22500,6.25
1991-12-17-ZbZdruDel-s036-01,22320,6.2
1991-12-18-DruzPolZb-s030-02,16200,4.5
1991-12-18-VsiZbor-d010-01,4500,1.25
1991-12-18-VsiZbor-z021-01,2280,0.6333333333333333
1991-12-18-ZbObc-s030-02,23400,6.5
1991-12-18-ZbZdruDel-s036-02,23580,6.55
1991-12-19-DruzPolZb-s030-03,8340,2.316666666666667
1991-12-20-DruzPolZb-s030-04,8700,2.4166666666666665
1991-12-20-ZbObc-s030-03,14940,4.15
1991-12-20-ZbZdruDel-s036-03,12180,3.3833333333333333
1991-12-23-DruzPolZb-s031-01,7020,1.95
1991-12-23-VsiZbor-s028-01,1500,0.4166666666666667
1991-12-23-VsiZbor-z022-01,2580,0.7166666666666667
1991-12-23-ZbObc-s030-04,2700,0.75
1991-12-23-ZbObc-s031-01,11700,3.25
1991-12-23-ZbZdruDel-s036-04,8100,2.25
1991-12-23-ZbZdruDel-s037-01,5520,1.5333333333333334
1991-12-27-DruzPolZb-s030-05,21060,5.85
1991-12-27-VsiZbor-d010-02,180,0.05
1991-12-27-VsiZbor-d011-01,1680,0.4666666666666667
1991-12-27-ZbObc-s030-05,21600,6.0
1991-12-27-ZbZdruDel-s036-05,11820,3.283333333333333
1992-01-14-DruzPolZb-s030-06,27720,7.7
1992-01-14-ZbObc-s030-06,28080,7.8
1992-01-15-DruzPolZb-s032-01,16500,4.583333333333333
1992-01-15-VsiZbor-d010-03,1380,0.38333333333333336
1992-01-15-VsiZbor-d011-02,540,0.15
1992-01-15-VsiZbor-s029-01,2400,0.6666666666666666
1992-01-15-ZbObc-s030-07,17040,4.733333333333333
1992-01-15-ZbObc-s032-01,3000,0.8333333333333334
1992-01-15-ZbZdruDel-s036-06,16380,4.55
1992-01-16-DruzPolZb-s030-07,10440,2.9
1992-01-16-DruzPolZb-s032-02,14820,4.116666666666666
1992-01-16-ZbObc-s030-08,10800,3.0
1992-01-16-ZbObc-s032-02,18000,5.0
1992-01-16-ZbZdruDel-s038-01,24960,6.933333333333334
1992-01-22-DruzPolZb-s030-08,8220,2.283333333333333
1992-01-22-DruzPolZb-s032-03,5820,1.6166666666666667
1992-01-22-VsiZbor-d010-04,600,0.16666666666666666
1992-01-22-ZbObc-s030-09,0,0.0
1992-01-22-ZbObc-s032-03,13320,3.7
1992-01-22-ZbZdruDel-s036-07,5400,1.5
1992-01-22-ZbZdruDel-s038-02,12900,3.5833333333333335
1992-02-12-DruzPolZb-s030-09,17100,4.75
1992-02-12-DruzPolZb-s032-04,2700,0.75
1992-02-12-VsiZbor-s030-01,5280,1.4666666666666666
1992-02-12-ZbObc-s030-10,7500,2.0833333333333335
1992-02-12-ZbObc-s032-04,10800,3.0
1992-02-12-ZbZdruDel-s036-08,4800,1.3333333333333333
1992-02-12-ZbZdruDel-s038-03,9180,2.55
1992-02-19-VsiZbor-d011-03,300,0.08333333333333333
1992-02-19-VsiZbor-s031-01,21420,5.95
1992-03-04-DruzPolZb-s033-01,26400,7.333333333333333
1992-03-04-ZbObc-s033-01,27000,7.5
1992-03-04-ZbZdruDel-s039-01,37380,10.383333333333333
