8,"Takoj na začetku, bi preverili prisotnost. Ugotovimo sklepčnost!"
6,"Ugotavljam, da je Zbor občin sklepčen."
123,"Ker se že precej dolgo nismo videli in ker takrat v drugih zborih še niso bile sprejete stvari, ki smo jih mi že sprejeli, moramo imenovati kar tri telesa, in to: Komisijo za pripravo sporazumnih predlogov glede predloga zakona o razvoju malega gospodarstva, predloga za izdajo zakona o socialnem varstvu kjer gre za usklajevanje faz, in predloga za izdajo zakona o reprezentativnosti sindikatov, kjer gre prav tako za usklajevanje faz. Imenovati moramo še dve delovni skupini: eno za pripravo predlogov za ponovno obravnavo različno sprejetih zakonov, in sicer zakona o denacionalizaciji in zakona o zadrugah, ki bi ga pooblastili za kasnejšo obravnavo zakona o lastninjenju, ko bo to potrebno in delovno skupino za obravnavo stanovanjskega zakona, torej za pripravo predloga za ponovno obravnavo."
53,"Gremo torej po vrsti. Najprej na volitve članov komisije za zakon o malem gospodarstvu, zakon o socialnem varstvu in zakon o reprezentativnosti sindikatov. Pripravil sem predlog, upoštevajoč, približno kateri poslanci so to doslej delali. Predlog pa boste lahko korigirali oziroma morda tudi kdo od predlaganih tega ne bo mogel sprejeti zaradi drugih obveznosti."
24,"Predlagam naslednje: gospoda Dragovana, gospoda Slejka, Metoda Šonca, dr. Vivoda in Ivana Vodopivca. Ugotavljam, da so od predlaganih na seji gospod Šonc, Dragovan, Vivod"
17,". Dobro, na vsak način ju bomo skušali še nocoj obvestiti za jutrišnjo sejo. Upam, da bomo uspeli."
14,"Ima kdo kakšen drugačen predlog? Če ne, dajem naš del skupne Komisije na glasovanje."
5,Kdo je za tako sestavo?
3,Je kdo proti?
4,Se je kdo vzdržal?
10,"Ugotavljam, da je z večino glasov takšna sestava komisije sprejeta."
175,"Druga zadeva je imenovanje delovne skupine za pripravo predlogov za ponovno obravnavo različno sprejetih zakonov, in sicer: predloga zakona o denacionalizaciji, predloga zakona o zadrugah. Delovno skupino pa bomo pooblastili tudi za zakon o lastninjenju, če bo potrebno. Predlog skupne delovne skupine je bil, da naj bi bili to tisti, ki so že bili v delovni skupini, ki je pripravljala sporazumen predlog. Iz našega zbora so bili samo štirje, in sicer: gospod Deželak, Gros, Zakonjšek in gospod Schwarzbartl, ki je te dni odsoten. Torej predlagam vsekakor: gospoda Deželaka, Grosa in Zakonjška. Dodatno sem nameraval predlagati gospoda Feltrina in gospoda Lukača. To bi bil moj predlog, če kdo predlaga kaj drugega, lepo prosim, da pove. Gospod Dragovan, prosim? Ali bi se lahko strinjali, da je namesto gospoda Feltrina gospod Metelko? Gospod Matjaž Jež prosim? Dobro. Torej imamo v tem primeru šest predlogov, in sicer naslednje: Deželak, Gros, Feltrin, Metelko, Zakonjšek in Lukač. Ali se kdo odpoveduje članstvu, ali pa morda kdo ne more sodelovati. Gospod Lukač. Imamo torej pet predlogov, ali kdo dodaja še kakšen predlog?"
16,"Torej predlog delovne skupine je: Deželak, Gros, Feltrin, Metelko in Zakonjšek. Tako sestavo dajem na glasovanje."
3,Kdo je za?
3,Je kdo proti?
4,Se je kdo vzdržal?
9,"Ugotavljam, da je predlagana sestava z večino glasov sprejeta."
62,"Še obvestilo, ki ga morda niste slišali pri Družbenopolitičnem zboru; se pravi delovna skupina za stanovanjski zakon bo začela z delom jutri ob 8. uri v sobi 311, delovna skupina za zakon o zadrugah in zakon o denacionalizaciji jutri ob 8. uri v salonu; in skupna komisija za malo gospodarstvo, socialno varstvo, za reprezentativnost sindikatov jutri ob 8. uri v sobi 110."
11,"Iz te zadnje skupine mislim, da so razen Grosa vsi prisotni."
61,"Iz druge skupine za stanovanjski zakon pa so prisotni gospod Dvornik, Klavora, Kuhar! Prosim, ali smo naredili kakšno napako pri tem? Torej za delovno skupino za pripravo predloga za ponovno obravnavo stanovanjskega zakona predlagam naslednjo sestavo: Dvornika,Klavoro,Kuharja, Starmana in Razdevška. Torej predlog ni povsem naključen. Pri tem sem upošteval kdo je bodisi sodeloval v zboru, bodisi imel kakšne amandmaje."
6,Ali ima kdo kakšen dodaten predlog?
6,Torej lahko glasujemo o takem predlogu?
6,Kdo je za predlagano sestavo skupine?
3,Je kdo proti?
4,Se je kdo vzdržal?
26,"Ugotavljam, da ni dovolj glasov, lepo prosim, da ponovimo to glasovanje, da ne bi bilo kaj narobe. Poglejmo še prisotnost, da ne bo dvomov. Ugotovimo sklepčnost!"
3,Kdo je za?
3,Je kdo proti?
4,Se je kdo vzdržal?
9,"Ugotavljam, da je ta skupina z večino glasov izvoljena."
20,"Prisotni pa so torej gospodje Dvornik, Klavora, Kuhar, Starman. Kaj pa Razdevšek? Njega ni tukaj, kajne? Ga bomo poskušali obvestiti."
21,Zahvaljujem se vam za potrpežljivost v temle poznem času. Jutri se dobimo ob 10. uri na Tomšičevi. Hvala in na svidenje.
