83,"Spoštovani! Ker nisem za socializacijo odgovornosti, predlagam, da predsedniki vseh treh zborov poimensko pokličejo delegate. Kajti samo od moje dobre volje je sedaj odvisno, ali bom šel nazaj pogledati ali je slučajno kdo od mojih kolegov poslancev pozabil priti na to sejo. In če bomo ugotovili, da smo še sklepčni, bomo nadaljevali s sejo, na kateri bomo obravnavali zelo pomembne stvari. Jaz bom pač šel pogledat, če je kdo ostal v dvorani. Želim pa, da se ugotovi, kdo od mojih kolegov je tukaj."
60,"Spoštovane poslanke in poslanci ter predsedstvo! Ker vem, da v enem zboru manjka precej delegatov, vem pa, da so med tistimi delegati ravno tako stalno zaposleni kot jaz, bi prosil, da se pozove tudi tiste delegate v dvorano, oziroma rečeno slovensko, da se jih po možnosti pokliče. Takšnih korakov ne odobravam, jih nisem in jih nikoli ne bom. Hvala lepa."
20,"Samo proceduralno ugotavljam: delovna seja ni sklepčna, zato prekinjam sejo. Delovna seja bo predvidoma ponovno sklicana v petek. Hvala lepa."
9,"Hvala lepa. Počakamo še minuto, dve, da ugotovimo navzočnost."
4,Ugotovimo navzočnost: Družbenopolitični zbor
4,. Je sklepčen. Zbor občin
6,Je tudi sklepčen. Zbor združenega dela
21,"Predlagam, da počakamo še 5 minut in vodje poslanskih klubov lahko vidite, kdo manjka in zagotovite morebitno sklepčnost za nadaljevanje dela."
8,Poslanke in poslanci! Ponovno ugotovimo navzočnost! Družbenopolitični zbor
7,. Preje je bilo 45. Poslanci Zbora občin
7,. Številka je konstantna. Poslanci Zbora združenega dela
0,.
7,Skupna delovna seja po poslovniku ni sklepčna.
7,"Gospod Šter želi besedo, čeprav razprave ni."
31,"Spoštovani poslanci, gospe in gospodje, cenjeni gostje! Pričenjam 10. skupno delovno sejo vseh treh zborov Skupščine Republike Slovenije kjer bomo odločali o spornih vprašanjih v zvezi s predlogom zakona o zadrugah."
43,"Ker ni bil sprejet sporazumni predlog skupne komisije vseh treh zborov pri predlogu zakona o zadrugah, se na podlagi četrtega odstavka, amandmaja 73, k Ustavi Republike Slovenije, o spornih vprašanjih v zvezi s predlogom zakona odloča na skupni seji vseh treh zborov skupščine."
37,"Preden preidemo na odločanje o spornih vprašanjih pri predlogu zakona o zadrugah, moramo ugotoviti navzočnost po zborih. Kadar zbori odločajo na skupni seji, velja sklepanje z večino glasov, ob predpostavki, da je vsak zbor za sebe sklepčen."
5,Najprej ugotavljamo navzočnost Družbenopolitičnega zbora.
3,Torej ni sklepčen.
4,Navzočnost v Zboru občin
2,. Je sklepčen.
6,In še navzočnost Zbora združenega dela
10,"Med tem poslanci prihajajo, zato predlagam, da še malo počakamo."
9,"Mi ugotavljamo prisotnost, vendar izkoristimo čas - prosim, gospod Buser."
