27,"Komisija za volitve, imenovanja in administrativne zadeve predlaga, da skupščina izvoli za predsednika republiškega senata za prekrške v Ljubljani Zdenka Pavlino, dosedanjega predsednika Republiškega senata v Ljubljani."
15,"Predlog in mnenje Komisije za volitve, imenovanja in administrativne zadeve je datiran z današnjim dnem."
11,Predlog je bil delegatom poslan 6.6.1990. ali želi predstavnik komisije besedo?
13,"Predlog Komisije za volitve, imenovanja in administrativne zadeve je bil delegatom poslan 8.6.1990."
23,"Če ne želi nihče več razpravljati, je ta točka izčrpana, predlog je torej umaknjen in preidemo, v kolikor je potrebno, na naslednja vprašanja."
42,"Sodni svet Republike Slovenije predlaga, da se razrešijo: Ana Pogačnik-Komar dolžnosti sodnice Vrhovnega sodišča Republike Slovenije, z dnem 29.6.1990, Marija Domjan dolžnosti sodnice Višjega sodišča v Ljubljani, z dnem 30.6.1990, Cveta Matjašič dolžnosti sodnice Temeljnega sodišča v Novem mestu, z današnjim dnem."
31,"Obveščam vas, da so zbori na ločenih sejah sprejeli odlok o ustanovitvi, nalogah, sestavi in številu članov Komisije Skupščine Republike Slovenije za celovito proučitev okoliščin, posledic in pojavov oškodovanja družbenega premoženja."
3,Je kdo proti?
6,"Če ne, dajem predlog na glasovanje."
4,Želi še kdo razpravljati?
10,S tem zaključujem skupno sejo in se zahvaljujem za udeležbo.
8,Predlog je bil delegatom poslan prav tako 5.6.1990.
9,"Se pravi, najprej glasujemo za razrešitev Janhube za namestnika."
5,"Prosim, predlagatelja da se izjavi."
12,"Če ne želi nihče razpravljati o predlogu, dajem ta predlog na glasovanje."
14,"Ugotavljam, da je Peter Hočevar razrešen dolžnosti namestnika predsednika Republiškega komiteja za družbeno planiranje."
84,"Komisija za volitve, imenovanja in administrativne zadeve je glede na to, da so bili na ločenih sejah zborov sprejeti odloki o ustanovitvi, nalogah, sestavi in številu članov sedem komisij, predložila kandidatne liste za izvolitev predsednikov, podpredsednikov in članov sedmih skupščinskih komisij, in sicer Komisije Skupščine Republike Slovenije za ustavna vprašanja, Zakonodajno-pravne komisije, Komisije za narodnosti, Komisije za vloge in pritožbe, Komisije za nadzorstvo nad zakonitostjo dela službe državne varnosti, Komisije za mednarodne odnose, Komisije za celovito proučitev okoliščin, posledic in pojavov oškodovanja družbenega premoženja."
21,"Skratka, predlagam, da človeka ne spravljamo v nemogoč položaj, da ga torej odrešimo teh bodočih muk in da zavrnemo njegovo kandidaturo."
35,"Za predsednika je predlagan Matjaž Šinkovec, za podpredsednico Mihaelo Logar, za člane: Peter Reberc, Žarko Pregelj, Ivan Krefl, Rudi Šeligo, Roberto Battelli, Maria Pozsonec, Štefan Korošec, Borut Pahor, Jože Smole, Barbara Zupanc, dr. Ivan Vivod."
2,Hvala lepa.
1,Hvala.
18,"Ugotavljam, da je Zoran Thaler z večino glasov imenovan na položaj namestnika predsednika Republiškega komiteja za mednarodne odnose."
22,"Komisija za volitve, imenovanja in administrativne zadeve predlaga, da imenuje Skupščina za namestnico generalnega sekretarja Eriko Vrhunec, dosedanjo namestnico generalnega sekretarja skupščine."
33,"Danes ste prejeli na klop besedilo poziva, pismo Izvršnega sveta v zvezi s tem ter pobude poslanskega kluba Slovenske kmečke zveze, Mladinskega sveta Slovenije, pobude nekaterih delegatov ter gradivo Družbenega pravobranilca samoupravljanja Slovenije."
16,"Ugotavljam, da je skupščina z večino glasov imenovala Marka Hermana za generalnega sekretarja Skupščine Republike Slovenije."
17,Prehajamo na 5. TOČKO DNEVNEGA REDA - PREDLOGI IN VPRAŠANJA DELEGATOV IN NADALJEVANJE RAZPRAVE IZ 2. SKUPNE SEJE.
7,"Če ne, dajem ta predlog na glasovanje."
52,"Člani: dr. Leo Šešerko, dr. Franc Zagožen, dr. Ludvik Toplak, Andrej Magajna, Ciril Kolešnik, Danijel Starman, Ivan Bizjak, dr. Rajko Pirnat, dr. Primož Rode, Tone Peršak, Zvone Žagar, Roberto Battelli, Vilijem Sekereš, Zdravko Zabukovec, dr. Ciril Ribičič, Danilo Bašin, Ludvik Gumilar, Darja Lavtižar-Bebler, Tone Anderlič, Boštjan Kovačič, Mojmir Ocvirk in Franco Juri."
29,"Prehajamo na glasovanje o članih Komisije Skupščine Republike Slovenije za ustavna vprašanja, ponovno ne bom bral, zato vas prosim, da pritisnete na tipko, tisti, ki se strinjate s predlogom."
19,"Ugotavljam, da je Irena Balažic z večino glasov izvoljena za sodnico za prekrške Republiškega senata za prekrške v Ljubljani."
28,"Toda Zoran Thaler je med drugim tudi poslanec Liberalne stranke, izvoljen na listi ZSMS LS, izvoljen v veliki meri seveda tudi po zaslugi ugleda in programa same stranke."
43,"Za predsednika je predlagan Anton Tomažič, kandidat za podpredsednika je Darja Lavtižar-Bebler za podpredsednico, seveda. za člane so predlagani: dr. Ludvik Toplak, Nada Bolcar, Milan Volk, Vitomir Gros, Bruno Podveršič, Zdravko Zabukovec, Aurelio Juri, Janos Bukovec, Miran Potrč, Majda Oblak in Jože Zakonjšek."
38,"Kandidat za predsednika te komisije je Gregor Golobič, kandidatka za podpredsednico Marija Markeš, za člane: Andrej Šter, Aleksandra Pretnar, Silvo Berdajs, Franc Lovšin, Janez Iskra, dr. Marjan Mlaker, Božo Kočevar, Ivan Kuhar, Peter Starc, Anka Osterman, Andrej Verlič."
49,"Za predsednika te komisije je kot kandidat predlagan dr. Ludvik Toplak, kandidati te komisije za člane komisije pa so: Janko Halb, France Tomšič, Vitomir Gros, Ervin Anton Schwarzbartl, Slavko Dragovan, Anton Tomažič, Janez Lukač, Miloš Senčur, Danilo Toplek, Ludvik Gumilar, Marjan Starc, Mile Šetinc, Pavel Ledinek in Zdenka Vidovič."
26,"Komisija za volitve, imenovanja in administrativne zadeve predlaga, da skupščina razreši v loterijskem svetu Loterije Slovenije Marjana Grošlja dolžnosti člana in imenuje za članico Ireno Medvešek."
20,"Komisija za volitve, imenovanja in administrativne zadeve predlaga, da imenuje Skupščina za generalnega sekretarja Marka Hermana, dosedanjega generalnega sekretarja skupščine."
24,"Za tem imenovanjem bi bil Zoran Thaler po mojem mnenju potisnjen v shizofren položaj, v pozicijo sedenja na dveh stolih in v dvojno lojalnost."
34,"Sedajle pa najprej sprašujem predstavnika skupine delegatov, predlagateljev poziva, za mnenje o nadaljnji obravnavi in sprejemu poziva, glede na stališče Izvršnega sveta in glede na to, da je že sprejet odlok o ustanovitvi komisije."
32,"Izvršni svet Skupščine Republike Slovenije predlaga, da se razreši Božo Janhuba dolžnosti namestnika predsednika Republiškega komiteja za mednarodno sodelovanje in hkrati imenuje Zoran Thaler za namestnika predsednika Republiškega komiteja za mednarodno sodelovanje."
53,"Vnaprej bi rad povedal, da mi je ta diskusija skrajno neprijetna, vsekakor najbolj od vseh do zdaj v tej skupščini, vendar čutim dolžnost, da povem, da bom glasoval proti in da tudi javno pojasnim, zakaj bom glasoval proti in seveda tudi ne skrivam hudobnih namenov, da bi še koga pridobil na svojo stran."
58,"Ne zanikam tega, kot je že rekel gospod Rupel, da je kolega Zoran Thaler sposoben mlad politik in ne oporekam temu, da poslanec, ki se imenuje Zoran Thaler ima tudi vse temu položaju in njegovi osebi nasploh pripadajoče človekove pravice, med njimi tudi to, da si sam izbira službo, za katero meni, da ustreza njegovim sposobnostim in ambicijam."
100,"Vsekakor je nenavadno, da nekdo iz opozicije zavzame relativno pomemben položaj v vladi oziroma v vladnih službah in menim, da se boste strinjali z mano, da to ni nobena uradniška strokovna funkcija, da gre tu, kot že ime pove, za namestništvo ministra, da v določenih primerih namestnik tudi opravlja ministrske funkcije in torej deluje kot pravi minister. za nas je to nerodno, ker gre za enega od prvakov te stranke in za človeka, ki, kot ste tudi sami opazili, je igral določeno, ne nepomembno aktivno vlogo v dosedanjih parlamentarnih razpravah in končno tudi parlamentarnih bojih med vladajočo koalicijo in opozicijo."
61,"To ni dobro ne samo za našo stranko, zakaj to ni dobro je verjetno logično in ni treba posebej pojasnjevati, končno je pa to tudi stvar stranke same, ampak tudi ni dobro za odnose v skupščini, ker ruši in razdira, po mojem mnenju, v svetu običajne parlamentarne uzance, po katerih se na tak čuden način ne mešata vlada in pa opozicija."
66,"Moram tako, kot je kolega Šetinc izrazil javno skrb za mojo psihofizično stanje in eventualno shizofrenost, seveda vam zagotoviti, da kar se mene tiče, teh problemov ni, me pa seveda skrbi za to stranko, za katero tudi kolega pravi, da sem pri njej zelo dosti prispeval in je tudi tale moja poteza en del nje, gre tudi za to, da še naprej prispevam za to stranko."
104,"Meni je žal, da kolega Šetinc teh vprašanj ni sprožil na našem poslanskem klubu in da se je odločil za metodo razprave pred tem širokim avditorijem in zato moram to sprejeti; po moje je zelo nespametno ne sodelovati pri uresničevanju tiste politike, ki smo jo tudi mi obljubljali volivcem, vsaj recimo 3/4 delu in moja odločitev, da zdaj, ko je mogoče uresničevati resnično evropsko orientacijo slovenske zunanje politike, da grem tja in pripomorem k temu, za kar sem se sam boril v tej stranki, bivši MO, potem ZSMS LS in tisti kratek čas, ki sem ga preživel v slovenskem parlamentu v času starega režima."
40,"Tako da, čeprav to je verjetno bolj razprava za poslanski klub, mene skrbi to veseljačenje nad tem, da naj bi mi zdaj, ko je prišlo do spremembe tega režima, če smo bili prej opozicija, bili spet ponovno po definiciji opozicija."
25,"Ugotavljam, da je z večino glasov Božo Janhuba razrešen dolžnosti namestnika predsednika Republiškega komiteja za mednarodno sodelovanj in na to dolžnost je imenovan Zoran Thaler. ..."
0,...
74,"Glede na to, da je Izvršni svet podal mnenje, nekako negativno mnenje na sam poziv, pozitivno pa o tem, da se sprejme predlog o ustanovitvi oziroma o odloku o ustanovitvi komisije, ki je bila tudi predlagana oziroma del tega poziva, umikamo našo zahtevo, da se sprejme ta poziv kot celoto, s tem da se pa na današnji seji sprejme odlok o ustanovitvi in imenovanju te komisije, to kar je bilo sedajle tukajle že storjeno."
