13,Nadaljujemo z nedokončano 10. skupno delovno sejo vseh treh zborov Skupščine Republike Slovenije.
2,Ugotavljamo navzočnost.
6,Prvo prosim ugotavljamo navzočnost: Družbenopolitičen zbor
3,; poslanci Zbora občin
0,.
11,"Ugotavljam, da 10. delovna skupna seja vseh treh zborov ni sklepčna."
8,"Ponovno, dali smo znak, predlagam dve minutni odmor."
9,"Vodje poslanskih klubov pozivam, da ugotovijo možnost nadaljevanja dela."
4,; poslanci Zbora združenega dela
14,"Prekinjam 10. delovno sejo in predajem predsedniku, delovnemu predsedniku 11. delovne seje, Jožetu Zupančiču."
5,Zato prekinjam 10. delovno sejo.
