16,"(Samo še obvestilo: predsednik bo sklical ustavno komisijo takoj, ko bosta ostala dva zbora to končala.)"
5,"Ugotavljam, da je soglasno sprejeto!"
9,Gospod Magajna bo zelo na kratko obrazložil svoj glas.
46,"Danes se je ponovno sestala zato, ker je na koncu prišel v razpravo še en predlog za amandma, ki je bil v Zboru občin sprejet in so predlagatelji vztrajali pri njem, takrat pa usklajevalna komisija ni bila več sklepčna, zato se je danes še enkrat sestala."
17,Amandma je konsistenten z amandmajema k 11. in 12. členu in je po moje zadnjič pomotoma izpadel.
35,"To je soglasni predlog, in sicer: da sprejme amandma k 34. členu, to je amandma, ki ga je vložil gospod Kolešnik, da se dopolni četrta alinea tako, da se zraven vnesejo še ""športniki"" - da skrajšam."
29,"K 43. členu, da se sprejme amandma, ki ga je predlagal gospod Danijel Starman, da se drugi in tretji odstavek tega člena črtata; gre za rotacijo in podpredsednike itn.."
6,"Zato se bom, kot rečeno, vzdržal."
14,"Sedaj glasujemo o zakonu o Državnem svetu vključno z amandmaji, kakor smo jih izglasovali."
43,"Ta amandmaja je vložila Liberalna stranka, vendar je usklajevalna komisija v sodelovanju s strokovno skupino ugotovila, da se problem, ki ga načenja Liberalna stranka, reši na še kvalitetnejši način, če se predlaga, da se 64. in 67. člen, to sta prehodni določbi, črtata."
32,"Kajti s tem vsi tisti volilni upravičenci do elektorjev, ki so registrirani po zakonu, dobijo že po osnovnem besedilu teksta pravico, da predlagajo kandidate in sodelujejo v volitvah za člane Državnega sveta."
36,"Soglasno je komisija že včeraj sprejela tudi amandma, ki ga je gospod Pivec predlagal k 68. členu, to je amandma, da se volitve v občinah izvedejo neposredno po volilnih enotah - samo za lokalne predstavnike Državnega sveta."
19,"Vendar je potem prišla še dopolnitev k temu amandmaju v skladu z amandmajem, ki so ga predlagali krščanski demokrati."
20,"In danes se je usklajevalna komisija z večino glasov opredelila, da predlaga zborom kompleksen amandma k 68. členu, ki pove:"
13,"Ugotavljam, da je s 66 glasovi za in 1 proti ta zakon izglasovan."
62,"2. da imajo pravico predlagati kandidate občinske skupščine, politične stranke (seveda vsaka največ toliko, kolikor se jih voli v volilni enoti) in volivci; in to stranke in volivci na način, kot to predvideva zakon o Državnem zboru, z izjemo drugega odstavka 43. člena, kar bi strankam omogočilo, da kar poslanci tukaj določijo kandidate za te predstavnike lokalnih skupnosti; ta določba je izvzeta."
12,"Ta zadnji predlog je večinski s strani usklajevalne komisije, ostali so sporazumni."
7,Kdo je za amandma k 26. členu?
10,"Ustavna komisija mu ni nasprotovala, usklajevalna komisija ga predlaga soglasno."
3,Je kdo proti?
4,Se je kdo vzdržal?
15,"Ugotavljam, da je ta zakon s 64 glasovi za, 1 proti in 1 vzdržanim sprejet."
8,Pri glasovanju se bom vzdržal iz enega razloga.
22,"Amandma se sedaj glasi takole: ""Člane Državnega sveta, predstavnike lokalnih interesov volijo volivci v volilnih enotah na neposrednih volitvah s tajnim glasovanjem."
26,"Šlo je le zato, da bi bili ti dve kategoriji prebivalcev, ki vključujeta cca 600.000 volivcev le prisotni vsaj v volilnih telesih - torej vsaj med elektorji."
23,"Za politične stranke in volivce se glede postopkov kandidiranja ustrezno uporabljajo določbe zakona o volitvah v Državni zbor, razen drugega odstavka 43. člena."""
1,Hvala.
27,"Večkrat sem poskušal, tako na ustavni komisiji in na drugih forumih, uveljaviti amandma, da bi v Državnem svetu le dobili zastopanost tudi upokojenska združenja in invalidske organizacije."
37,"Vendar tudi ta minimalna zastopanost, ne glede na njihovo število članov, ampak zgolj na število organizacij, ni dobila razumevanja oziroma tudi niso našli neke rešitve, kot se je npr. našla za športne organizacije in za druge kategorije."
11,"Kdo je za Zakon o volitvah predsednika Republike, vključno z amandmaji?"
18,Ali smo pripravljeni O 4. TOČKI DNEVNEGA REDA O PREDLOGU glasovati še ZAKONA O VOLITVAH ZA PREDSEDNIKA REPUBLIKE?
33,"Zbor mora sprejeti samo amandma k 26. členu - kajti k 11. in 12. členu je že sprejel - to je, da se beseda ""80"" nadomesti z besedo ""30"", beseda ""30"" pa z besedo ""8""."
