Jakelj Ljubo,1
Gosnik Vane,1
Franko Karel,3
Dretnik Ivan,3
Pukl Vitodrag,7
Rojec Anton,12
Rogina Bogo,39
Bucar France,48
Lukac Janez,91
Zupancic Joze,150
Persak Anton,160
Bizjak Ivan,170
Toplak Ludvik,174
