1991-10-07-ZbObc-s026-01,222
1990-07-30-ZbObc-s004-03,221
1991-07-17-ZbObc-s022-01,220
1991-06-03-DruzPolZb-s019-06,219
1992-03-05-DruzPolZb-s033-02,219
1992-03-11-DruzPolZb-s034-01,219
1991-09-11-ZbZdruDel-s029-01,218
1992-06-10-VsiZbor-s035-01,217
1991-12-11-DruzPolZb-s029-02,216
1992-11-04-ZbObc-s049-03,216
1991-12-18-DruzPolZb-s030-02,215
1991-07-31-ZbZdruDel-s027-01,214
1992-07-02-ZbObc-s040-02,214
1991-03-05-DruzPolZb-s013-01,213
1991-07-10-VsiZbor-s023-01,213
1991-11-20-VsiZbor-s027-01,213
1992-03-19-DruzPolZb-s035-01,211
1991-11-13-ZbZdruDel-s033-01,210
1992-09-24-DruzPolZb-s046-02,207
1992-07-16-ZbObc-s041-01,206
1990-12-06-DruzPolZb-s009-02,205
1990-07-02-DruzPolZb-s003-01,203
1990-05-07-DruzPolZb-s001-01,202
1990-10-12-ZbObc-s006-01,202
1991-01-30-VsiZbor-z008-02,202
1991-08-29-ZbObc-s024-02,202
1991-10-03-DruzPolZb-s025-08,202
1992-03-27-DruzPolZb-s034-05,202
1992-07-08-ZbObc-s040-03,201
1991-12-18-ZbZdruDel-s036-02,200
1992-09-23-ZbObc-s046-01,200
1992-05-14-VsiZbor-s034-02,199
1992-11-11-ZbObc-s050-01,198
1991-04-24-DruzPolZb-s018-01,197
1990-05-09-VsiZbor-s001-01,195
1992-04-08-ZbObc-s036-01,195
1992-11-18-ZbObc-s049-06,195
1991-03-05-ZbObc-s013-01,194
1992-10-07-ZbZdruDel-s053-01,194
1991-08-28-VsiZbor-s025-01,192
1991-01-24-ZbZdruDel-s013-02,191
1991-04-17-ZbZdruDel-s019-01,191
1991-03-14-ZbZdruDel-s016-01,190
1992-01-15-DruzPolZb-s032-01,190
1992-06-10-DruzPolZb-s039-01,190
1991-10-23-ZbZdruDel-s032-01,189
1991-12-18-ZbObc-s030-02,189
1992-01-15-ZbObc-s030-07,189
1992-07-29-ZbZdruDel-s049-01,189
1990-10-04-DruzPolZb-s005-02,188
1991-05-09-DruzPolZb-s019-01,188
1991-02-20-ZbObc-s012-01,187
1991-10-24-ZbZdruDel-s032-02,187
1992-07-16-ZbZdruDel-s047-01,187
1992-11-18-DruzPolZb-s049-06,187
1992-07-22-ZbZdruDel-s048-01,186
1990-10-12-DruzPolZb-s006-01,185
